filename,blur_score
v04_frame_0399.jpg,536.1477797779036
v04_frame_0341.jpg,538.6379979934585
v04_frame_0222.jpg,539.4017347468047
v04_frame_0344.jpg,539.4040634836725
v04_frame_0664.jpg,539.9846318958129
v04_frame_0509.jpg,540.0721791560691
v04_frame_0122.jpg,540.2032145631001
v04_frame_0223.jpg,540.8349639860069
v04_frame_0431.jpg,542.3122317335044
v04_frame_0082.jpg,542.6661075931079
v04_frame_0938.jpg,542.8088508702866
v04_frame_0127.jpg,543.2370704914609
v04_frame_0906.jpg,543.3523177852755
v04_frame_0860.jpg,543.9914419477664
v04_frame_0719.jpg,544.133192637121
v04_frame_0865.jpg,545.5435327823592
v04_frame_0469.jpg,545.6120699326506
v04_frame_0400.jpg,546.6340602908618
v04_frame_0352.jpg,546.6638461314966
v04_frame_0408.jpg,547.8118650204118
v04_frame_0185.jpg,547.8615519977137
v04_frame_0014.jpg,549.4500046356097
v04_frame_0556.jpg,550.6575779292623
v04_frame_0301.jpg,551.031142464248
v04_frame_0288.jpg,551.1047043482462
v04_frame_0514.jpg,551.9493641355724
v04_frame_0057.jpg,552.0661905415747
v04_frame_0317.jpg,553.3748620306121
v04_frame_0838.jpg,553.5757626928529
v04_frame_0449.jpg,553.6377467300225
v04_frame_0815.jpg,554.0441084093625
v04_frame_0346.jpg,554.4583430811457
v04_frame_0430.jpg,554.4954843584592
v04_frame_0289.jpg,554.5322384912831
v04_frame_0244.jpg,555.6639189042406
v04_frame_0125.jpg,557.7144283866588
v04_frame_0285.jpg,557.7219274032486
v04_frame_0132.jpg,558.1334278642819
v04_frame_0531.jpg,558.791109447478
v04_frame_0793.jpg,558.8120425672632
v04_frame_0100.jpg,559.2322391427488
v04_frame_0730.jpg,559.2688997418428
v04_frame_0420.jpg,560.6643272501439
v04_frame_0096.jpg,562.0999416473768
v04_frame_0322.jpg,562.5472579809955
v04_frame_0476.jpg,563.0985800739383
v04_frame_0691.jpg,563.1437147041556
v04_frame_0519.jpg,563.478206499566
v04_frame_0047.jpg,564.061472438896
v04_frame_0124.jpg,564.8554084261848
v04_frame_0803.jpg,565.1612423849211
v04_frame_0781.jpg,565.9389054768693
v04_frame_0450.jpg,566.3203344304404
v04_frame_0240.jpg,566.4134324779924
v04_frame_0798.jpg,566.8228982049152
v04_frame_0391.jpg,567.1438591459191
v04_frame_0477.jpg,567.5442731412147
v04_frame_0731.jpg,567.832555196775
v04_frame_0205.jpg,568.3053930324967
v04_frame_0718.jpg,568.3644068587961
v04_frame_0544.jpg,568.4416373696962
v04_frame_0090.jpg,568.8420513848187
v04_frame_0744.jpg,569.087256512789
v04_frame_0601.jpg,569.4828327161423
v04_frame_0504.jpg,570.0918488971284
v04_frame_0642.jpg,571.5216590687961
v04_frame_0524.jpg,571.7303481678856
v04_frame_0827.jpg,572.2082170891363
v04_frame_0521.jpg,572.8117031791782
v04_frame_0532.jpg,572.986831084328
v04_frame_0984.jpg,573.3335012873146
v04_frame_0941.jpg,575.2056613220213
v04_frame_0445.jpg,576.1317207641414
v04_frame_0701.jpg,576.2899598515726
v04_frame_0928.jpg,576.7805004831524
v04_frame_0342.jpg,576.8522914589779
v04_frame_0868.jpg,577.7255298307336
v04_frame_0486.jpg,579.3694921865768
v04_frame_0138.jpg,579.6867823609141
v04_frame_0890.jpg,580.6821725374278
v04_frame_0822.jpg,580.8248937555938
v04_frame_0316.jpg,581.2003764822111
v04_frame_0505.jpg,581.3832016587422
v04_frame_0598.jpg,581.5222110127768
v04_frame_0740.jpg,582.1259524630324
v04_frame_0900.jpg,582.6419267746913
v04_frame_0915.jpg,583.0745218121519
v04_frame_0534.jpg,586.2286544887918
v04_frame_0533.jpg,586.4681032882081
v04_frame_0651.jpg,587.5823598954837
v04_frame_0901.jpg,587.7959129640074
v04_frame_0661.jpg,587.8288891079322
v04_frame_0200.jpg,589.2686533626875
v04_frame_0018.jpg,590.5900025073288
v04_frame_0370.jpg,590.7624810365982
v04_frame_0331.jpg,592.3416613381835
v04_frame_0467.jpg,593.9445659721468
v04_frame_0219.jpg,596.2930895338541
v04_frame_0952.jpg,597.536683108378
v04_frame_0892.jpg,598.2484461511633
v04_frame_0513.jpg,598.9360968883838
v04_frame_0542.jpg,599.4579481301189
v04_frame_0736.jpg,600.0884937354142
v04_frame_0106.jpg,601.0163424146867
v04_frame_0970.jpg,601.1498705321407
v04_frame_0936.jpg,601.8671591507227
v04_frame_0854.jpg,602.5186501660755
v04_frame_0909.jpg,602.6592338919751
v04_frame_0540.jpg,602.7231282537658
v04_frame_0483.jpg,603.1126854451311
v04_frame_0079.jpg,603.156022756275
v04_frame_0512.jpg,603.2923397094539
v04_frame_0149.jpg,603.7185297081795
v04_frame_0081.jpg,604.8175500961304
v04_frame_0385.jpg,605.3884526138118
